userId,movieId,rating,timestamp
308,288,1.0,1421374407
543,83134,5.0,1377022615
305,3535,5.0,1518768059
42,784,2.0,996221451
380,6541,4.0,1494267362
153,81591,3.0,1525548794
68,1703,3.5,1275958359
389,733,5.0,857934242
580,2959,5.0,1167783675
233,364,3.5,1530047205
414,2090,4.0,961519060
474,6373,2.5,1074261858
313,1500,4.0,1030557781
598,110771,2.0,1430616788
448,2006,3.0,1019124400
596,129397,3.5,1535712538
84,165,3.0,858772953
594,253,0.5,1108950825
325,3267,3.0,1039396610
356,6942,3.0,1229140355
21,109723,3.5,1403460128
606,4321,3.0,1172929002
288,2427,3.0,976121042
121,349,3.0,847655945
322,1258,2.5,1217676562
600,2723,3.5,1237715266
367,4340,3.0,997814114
599,6996,1.5,1519233780
309,1387,4.0,1126148656
534,134853,3.5,1459787996
111,40581,4.5,1516152390
313,1275,5.0,1030556287
487,81845,4.0,1428574557
441,10,4.5,1449070452
603,866,5.0,954482255
100,1265,3.5,1100184080
74,4226,4.0,1207500729
141,4963,4.0,1513130228
1,2993,5.0,964982242
603,3421,4.0,953926937
213,57274,3.0,1316195608
477,8366,4.0,1200944912
232,81156,3.0,1307241965
448,67361,2.0,1317148553
418,4993,5.0,1461865574
239,53894,4.0,1221159639
111,62439,4.5,1516153863
58,497,5.0,847719066
438,4369,3.0,1105649834
80,2291,4.0,1377308742
328,110,1.0,1494207220
59,2075,5.0,953610077
28,8493,3.0,1237619403
186,1259,4.0,1031087825
125,2600,5.0,1474294595
298,8368,3.0,1449592035
28,26649,4.0,1235975772
199,37741,3.5,1261363947
444,589,4.0,839311109
367,304,5.0,997813416
606,25946,3.5,1209233898
599,6691,2.5,1498518721
434,163,3.0,1270602276
596,1644,2.5,1535834215
171,1136,5.0,866905762
610,4975,3.5,1493845410
354,780,3.5,1200941483
210,147382,4.5,1527266128
309,6365,2.5,1166068218
551,168252,3.0,1504316486
274,69251,3.5,1259707141
583,588,3.5,1481474263
463,5952,5.0,1145460278
524,1,4.0,851608466
534,93326,2.0,1459788961
213,8957,3.0,1316196088
1,1219,2.0,964983393
610,103042,3.0,1493846164
409,2772,1.0,968978168
555,1995,2.0,978823714
610,3616,2.0,1493849497
318,137337,4.0,1441533964
607,2422,2.0,964743425
221,1125,4.0,1111176433
47,97923,4.0,1496206766
166,1234,4.0,1188773625
82,2001,4.5,1084463768
367,3797,4.0,997814281
234,610,4.0,1004408123
367,902,3.0,997812946
325,2425,4.0,1039399260
274,45726,2.5,1172447545
119,99112,4.0,1436563613
517,48738,1.0,1487953684
482,2640,5.0,1105397001
380,5419,3.0,1494528650
600,5437,3.0,1237762099
585,48516,4.5,1307581053
474,40583,3.5,1165540032
280,5816,4.0,1348532668
489,45447,3.5,1334587891
446,329,3.0,843839169
240,34,5.0,849122277
562,1297,3.5,1368895351
326,43396,4.0,1324921744
599,1233,3.5,1498797653
275,3192,3.0,1049077681
308,56367,5.0,1421375098
91,1307,2.5,1112713370
489,5989,3.5,1333101797
307,34520,2.0,1186257296
19,3308,2.0,965706484
414,2092,2.0,961681329
82,6266,3.0,1084466508
572,300,4.0,945890267
331,6373,2.0,1537157873
361,4246,3.5,1204046106
606,2012,2.5,1173644020
453,1653,4.0,1005967944
106,5349,3.5,1467360748
169,1393,5.0,1078284681
541,163,2.0,835643373
517,3599,1.0,1487957268
326,4995,4.5,1324921736
151,107,3.0,855947372
342,2699,3.0,1042821871
19,3316,2.0,965703425
305,4034,4.5,1516462785
380,32031,3.0,1494071518
21,4005,4.0,1403460891
378,99114,3.0,1445346195
202,2288,4.0,974921268
414,41285,3.0,1216147618
474,2114,4.0,1046978958
68,7,2.0,1230498124
119,86911,5.0,1447664496
522,97304,2.5,1449724955
380,83134,5.0,1493420093
411,282,4.0,835532346
489,7007,1.5,1333830782
181,596,3.0,845470175
448,599,5.0,1265660460
510,2710,1.0,1141158757
600,6643,2.5,1237859024
225,1970,4.0,949261430
200,2123,0.5,1229877257
474,4380,4.0,1046875244
480,235,3.0,1179161589
89,2085,3.0,1520408589
63,91630,4.0,1443200291
382,135143,4.0,1515162207
249,46723,4.0,1346756317
606,506,4.0,1175637390
247,3147,5.0,1467644360
387,42723,3.0,1137222322
415,1193,5.0,1382469968
7,3793,3.5,1106635630
534,101142,4.0,1459787998
414,165,3.0,961515958
509,1665,3.5,1436083377
517,88267,3.0,1492339325
326,7160,4.5,1322250857
540,1073,4.0,1179109015
19,1591,2.0,965704079
520,471,5.0,1326609921
219,6595,2.5,1195927393
290,2013,4.0,975032333
121,19,2.0,847656045
395,160,4.0,841503793
425,6942,3.5,1114173131
100,3098,4.0,1100186085
80,2763,4.5,1377306356
570,434,2.5,1181477380
28,4993,3.0,1234338192
567,81847,2.0,1525288296
182,6688,3.5,1077069614
153,3623,0.5,1525549440
68,2713,3.0,1269123004
182,3683,4.5,1054780206
610,6373,3.5,1479544716
545,3273,3.0,1240358598
599,7017,2.0,1519148979
391,3005,1.0,1030944490
203,349,4.0,1390095355
564,8807,4.0,1478453692
395,455,1.0,841505347
599,165529,2.0,1519238263
593,2628,2.5,1181008458
328,1302,0.5,1494212149
288,1032,4.0,978469358
328,589,1.0,1494211122
187,1089,4.5,1161849370
68,70521,4.0,1267237889
559,234,3.0,845476293
462,36,3.5,1123891148
104,4226,4.0,1301182957
477,5438,3.0,1201166809
414,2318,4.0,1100800216
114,4306,2.0,1485391393
525,60397,3.0,1476477874
599,57,2.5,1519240604
577,920,5.0,945966158
593,6539,1.0,1181007588
199,50,4.0,940372419
551,73017,4.0,1504925909
520,5952,3.5,1326609169
186,898,4.0,1031073593
89,94503,4.5,1520409355
523,4014,5.0,1503133625
304,185,4.0,891173670
261,5810,0.5,1404880971
248,122896,4.0,1534592058
121,435,2.0,847656100
265,260,5.0,965314715
433,47,3.0,1506823900
434,2054,3.5,1271039349
387,3632,3.0,1094877137
312,2366,4.0,1043176065
298,122886,4.0,1452692094
266,1220,5.0,944979968
369,3174,4.0,1237081544
587,2289,4.0,953137911
33,223,4.0,939648134
334,1198,3.5,1225477633
44,1,3.0,869251860
368,2476,3.0,971275047
484,6870,4.0,1342295405
525,142115,4.5,1476477263
534,4958,3.0,1459788690
294,1356,4.0,966633881
474,7069,3.5,1181347988
280,5989,4.5,1348532480
534,1831,3.5,1459795378
580,8730,4.5,1212342561
474,4419,3.5,1053021669
188,594,4.0,962560143
158,66320,4.0,1290764989
62,59501,4.0,1525637504
217,2874,3.0,955943917
125,92259,4.0,1474283757
136,551,3.0,832449883
600,39435,2.5,1237714885
560,2762,4.0,1469648014
504,4025,3.5,1072066106
369,7132,3.5,1237083089
64,25,3.5,1161521571
599,2792,2.0,1498510825
386,185,1.0,842610246
16,3000,4.0,1377477521
195,3113,1.0,974708914
130,318,5.0,832589583
109,543,3.0,841109119
572,1086,5.0,946485273
557,1210,3.0,1452797322
321,288,3.0,843212474
304,1380,4.0,891173265
430,3754,3.0,963888437
342,2490,3.0,1042822170
387,8199,4.0,1187066760
171,1304,4.0,866905839
563,7169,3.0,1441845897
212,480,3.0,1490114887
20,5015,4.0,1054037122
475,1198,5.0,1498029334
599,89087,3.0,1498524863
233,2706,3.5,1448816489
144,34,3.0,1137323545
599,3703,5.0,1498457244
111,44840,2.5,1516153280
380,48596,3.0,1494697820
18,155168,4.0,1457551336
59,2550,5.0,953610267
75,920,3.0,1158967791
275,527,5.0,1049076180
140,34072,4.5,1145991088
437,628,4.0,859721081
608,4558,2.0,1117506640
177,6942,5.0,1435524561
555,2344,2.0,978840994
372,590,3.0,874417021
583,80549,4.0,1481474170
414,4355,2.0,991145619
368,3430,3.0,975830036
382,122902,2.0,1515249863
563,91104,1.5,1441845654
529,1073,3.0,855583292
441,1036,4.0,1451166354
202,3508,5.0,974924297
205,6874,4.5,1519900732
377,410,4.0,1340342774
414,4771,4.0,1021986558
239,4880,4.5,1221159623
438,180,4.0,1105667381
198,920,5.0,1034138307
384,4011,5.0,996441142
552,3698,1.5,1112151349
74,55069,4.0,1207499946
580,2600,4.0,1167793421
80,7438,4.5,1377308987
103,2720,3.5,1431969711
105,85414,3.5,1446571766
603,2318,4.0,953926088
599,7624,2.5,1519235950
452,4005,3.0,1019580965
477,2692,4.5,1200940589
30,112852,5.0,1500370426
69,1610,4.0,1021644946
606,50068,4.0,1172156761
474,3502,2.5,1060106016
592,780,5.0,837350932
132,5969,2.5,1157996783
274,260,3.0,1171409999
109,733,3.0,844079136
294,3507,3.0,966595488
60,3386,4.0,1393541937
8,587,3.0,839463702
249,76175,3.0,1347887171
275,2144,4.0,1049077004
596,64957,3.0,1535708576
483,104241,4.0,1415575690
555,1220,4.0,978820747
82,3253,3.5,1084463827
103,4254,3.5,1522172173
391,3909,2.0,1030825439
188,1244,3.0,962559831
610,38061,5.0,1479545217
182,4149,2.5,1055156355
414,4487,3.0,1034002755
19,575,2.0,965706866
140,800,4.0,949666942
96,1221,4.0,964772610
362,1206,5.0,1530640263
597,500,4.0,941559656
573,34162,5.0,1186590163
42,1617,2.0,996218105
387,4015,3.5,1117431026
195,4308,2.0,1011849879
332,30812,3.5,1352673088
369,6934,3.5,1237081522
219,2700,5.0,1194931977
438,1687,3.0,1105670685
608,6294,4.0,1117503962
184,122900,4.0,1537099857
606,1380,3.5,1179353066
608,50,4.5,1117491010
432,253,4.5,1316391617
387,59727,3.0,1212603770
276,673,4.0,858350787
357,81834,5.0,1348611823
91,595,3.0,1112711215
275,3302,5.0,1049077837
169,4993,4.5,1059494461
414,61248,3.0,1273977548
55,2890,4.0,1312747625
480,2692,4.0,1179178092
504,4034,4.5,1072066241
462,4175,4.0,1123891742
482,8961,5.0,1105397124
448,3980,2.0,1034096623
211,74458,2.0,1350912281
18,69951,3.5,1455749591
84,181,3.0,860397928
521,104,3.0,852713185
274,2713,3.5,1171829170
237,48385,3.5,1410632197
166,1247,4.0,1189038282
82,6953,2.5,1084788185
606,5992,4.0,1173442847
414,2084,2.0,961681426
408,106489,4.0,1467379739
274,330,4.0,1197190317
298,4890,2.5,1447598486
357,1961,4.5,1348612135
20,2700,4.5,1054038561
603,851,4.0,963179791
477,1726,0.5,1201158797
250,318,5.0,1121217814
159,68954,3.0,1508640220
19,3708,2.0,965711769
169,6324,2.5,1073179681
11,1840,4.0,901200111
325,2746,3.0,1039397092
608,4545,2.5,1117506922
219,2085,4.0,1198814627
448,94777,2.5,1338145121
199,2762,4.0,941325372
599,7228,2.0,1498533286
599,3270,3.5,1498501626
290,2384,3.0,974942632
19,3114,2.0,965705725
332,2366,3.5,1352672632
474,5483,4.5,1062075832
103,109374,4.0,1432086538
552,1196,5.0,1111473084
181,640,2.0,845471038
380,1359,4.0,1493668068
573,6377,4.0,1186589779
83,55442,4.5,1333793848
414,2928,4.0,961518368
376,589,5.0,1364933317
603,2617,4.0,963177428
54,17,3.0,830248246
232,44399,1.5,1218171050
391,157,3.0,1031030792
166,8950,4.0,1189038295
419,72378,4.0,1322305172
109,319,3.0,841109187
23,1080,3.5,1107341620
59,350,3.0,953610578
497,5952,2.0,1429127337
380,1617,5.0,1493420021
177,1732,3.0,1435890632
68,60756,2.5,1269123243
596,1801,3.0,1535834689
380,1278,5.0,1493474405
19,2701,1.0,965704111
274,4148,3.0,1172180894
490,35836,3.0,1328145414
99,168,5.0,829828006
608,3409,3.0,1117491736
297,1089,5.0,900871748
249,1265,4.5,1410392531
552,6503,2.0,1112151091
187,3481,3.5,1161849769
182,4047,4.5,1054782668
599,27032,3.0,1498521444
268,2109,4.0,940173779
68,3578,4.0,1158531236
422,2665,1.0,986172053
152,541,4.0,1450867576
474,8955,3.0,1118667186
125,7438,4.5,1474311716
495,97923,5.0,1458636856
288,2719,2.0,976138991
232,8372,1.0,1106520268
28,3508,4.5,1234338748
68,1552,3.5,1158533074
448,3802,2.0,1019133161
599,3208,1.5,1498505199
599,6534,3.0,1498523691
282,2398,3.0,1378498608
104,54001,4.0,1189089397
330,4306,4.5,1285905149
577,1222,4.0,945966432
527,2421,4.0,1033176149
105,103235,4.5,1447579862
234,3439,2.0,1004408796
307,923,4.0,1194121098
80,4226,5.0,1377308099
146,7444,3.0,1312508196
328,34162,2.0,1494211517
64,4262,3.5,1161559735
123,91500,3.5,1448382200
537,2571,4.0,1424141086
438,8644,4.0,1105650130
182,4160,4.0,1069633978
387,928,4.0,1122184362
156,1517,3.0,1106855162
477,57243,4.0,1263711414
197,1201,3.0,947462764
105,608,4.0,1446571800
105,78499,4.0,1446573503
603,2731,5.0,953926507
599,1089,5.0,1498533764
41,4034,3.5,1459367560
474,6377,4.0,1070397403
332,85056,3.0,1352673831
103,46723,4.5,1431969676
445,109374,5.0,1454621836
448,3388,2.0,1019563896
246,69951,4.5,1355956342
368,2231,4.0,975827633
484,5786,4.5,1343273681
381,1500,4.0,1165976012
91,1500,3.0,1112713581
249,115569,5.0,1426457831
125,65514,4.0,1474296551
41,96829,4.0,1458943201
483,89745,4.0,1415576449
183,1242,4.0,992331344
561,3578,5.0,1491091995
98,104841,4.5,1532457992
119,8961,4.0,1436008305
599,1283,5.0,1498457288
90,581,4.0,856354288
432,3578,4.5,1315244401
524,2019,4.0,851609506
352,1196,4.0,1493931935
438,2278,4.0,1105667258
301,231,4.0,1211378932
599,77455,3.5,1498542480
47,2144,3.0,1496205630
426,5014,3.5,1451080503
156,6658,3.5,1106854358
259,2,2.0,1146845339
462,2369,1.0,1123892471
307,2445,2.0,1186085389
306,5618,3.5,1518380283
414,2106,3.0,961512595
590,2797,4.5,1258416809
391,953,5.0,1030827772
20,5103,4.0,1054038111
305,60072,3.0,1460136726
448,39444,3.0,1184426926
318,140737,3.5,1450218213
586,587,4.0,1529901788
461,260,0.5,1505935283
525,1380,4.5,1476478383
573,48385,5.0,1248839914
384,3996,5.0,994037848
610,86320,3.5,1493845728
474,2265,1.5,1099509889
382,60069,5.0,1515160700
52,5418,5.0,1468051305
170,410,1.0,840381013
477,6708,3.5,1200941623
372,1092,3.0,874416907
182,5323,0.5,1055153917
600,491,3.0,1237851862
580,6016,4.5,1167673960
608,522,0.5,1117336750
603,2605,3.0,953926058
434,431,3.5,1270974161
357,1219,4.5,1348611077
307,1889,3.0,1186173028
184,168090,4.0,1537107995
123,104879,4.0,1447292408
593,780,2.5,1181007449
579,3512,3.0,958880724
298,114662,2.5,1447599816
489,6793,0.5,1333659892
414,6884,2.5,1095447132
348,79132,5.0,1378850281
260,6283,3.5,1109408732
606,7460,4.0,1171360545
117,141,4.0,844163019
183,377,5.0,992331540
132,4700,3.0,1161799533
380,77561,4.0,1494708632
107,185,4.0,832003754
414,4228,3.0,1052747208
23,7587,5.0,1107162995
370,318,3.5,1159162027
274,924,2.5,1171934762
380,8636,5.0,1493423265
563,2248,3.5,1439933376
275,2186,5.0,1049079168
298,5313,0.5,1447598866
610,48394,4.0,1479542910
61,5952,4.5,1145531615
428,2687,1.5,1111524415
394,344,2.0,838994173
330,7361,3.5,1285905464
73,106782,4.5,1464197233
453,2006,4.0,972621884
593,1188,5.0,1181007098
462,4741,4.5,1233040396
182,2353,3.0,1055151026
1,1049,5.0,964982400
237,1586,3.0,1411233956
365,8533,2.0,1491088191
51,2995,3.5,1230930241
597,1581,2.0,941558258
140,2819,3.0,942840891
480,1449,4.0,1179179328
339,63082,5.0,1460183376
263,1094,3.0,941591926
298,33493,3.0,1453032869
448,33615,4.0,1230326215
414,5026,5.0,1023373346
495,1405,0.5,1458636491
488,73,2.5,1112382455
555,2144,5.0,978821265
73,119145,4.5,1464282948
393,91658,0.5,1430506102
415,2762,4.0,1382470317
95,6534,3.5,1071803939
232,7254,4.0,1157325748
285,1093,2.5,1451151629
79,3006,4.0,975281343
68,1586,3.5,1158535850
66,1610,3.5,1093748030
64,3499,4.5,1161559601
414,152081,4.0,1485656079
448,101025,2.5,1399469265
474,1288,4.0,994819405
606,3587,3.5,1171822350
387,4403,3.0,1162364596
344,3147,5.0,1420496152
64,3107,3.0,1161563765
354,34162,3.5,1200952977
603,2890,3.0,963179615
232,65682,3.5,1269572112
608,3915,4.0,1117675159
221,3735,4.5,1119983957
597,1704,5.0,940361937
45,1225,4.0,1007484081
234,1374,3.0,1004408151
382,34048,4.5,1515171073
293,4558,2.0,1044871018
425,1610,3.5,1085477809
93,168,4.0,942946340
153,62644,3.0,1525549545
515,91529,5.0,1513602003
610,7173,3.0,1493847204
438,5445,2.0,1105649819
409,1278,4.0,967920044
226,2997,4.0,1130136409
387,6773,3.5,1160898681
222,58559,3.5,1391346879
330,327,2.5,1285903267
462,125,4.0,1121921801
561,44,2.0,1491091620
495,3409,0.5,1458636749
367,4025,5.0,997813797
140,1198,4.0,942841170
111,2918,3.5,1517441254
446,539,3.0,843839306
586,160438,5.0,1529899576
602,608,5.0,840876371
561,134130,3.5,1491092329
561,2355,3.0,1491095398
27,2406,4.0,965150256
202,1968,5.0,974923746
603,1454,4.0,963178192
74,7323,5.0,1207500985
312,346,3.0,1043175598
199,608,5.0,940372304
125,1625,5.0,1474375054
226,8636,4.0,1095663535
104,4308,5.0,1048586839
602,224,3.0,840876123
391,627,5.0,1030944287
19,648,3.0,965709656
599,3145,3.0,1498524319
599,1342,2.5,1498516773
574,595,4.0,834634443
457,1676,3.0,993610803
415,92535,4.5,1382470225
567,7318,2.5,1525288106
21,88140,3.5,1441393049
330,223,4.5,1285905257
526,63876,5.0,1502132409
587,1096,5.0,953141925
68,45726,2.5,1166402731
184,163645,4.5,1537108184
80,1221,4.0,1377308052
195,1732,4.0,974705986
6,34,4.0,845553354
62,171763,4.0,1523048763
66,1923,4.0,1093747647
1,500,3.0,964981208
177,3623,3.5,1435524318
480,4305,0.5,1179165787
224,2716,4.0,971811973
111,121374,4.5,1517440588
477,6793,3.0,1200952738
139,63113,3.0,1453924860
380,2628,4.0,1494803425
357,608,4.0,1348610389
356,2291,4.0,1232430467
199,492,2.0,1023654917
387,3355,4.0,1094940242
436,500,4.0,833530300
504,5669,3.5,1077909233
425,1617,3.5,1114173732
605,47384,2.5,1277176984
217,548,3.0,955941233
66,2257,4.0,1113189671
279,80489,4.0,1506394292
19,2468,2.0,965707724
268,1193,4.0,940173779
50,117529,1.5,1514842744
462,1245,4.0,1122186466
317,1258,5.0,1430517217
307,4010,3.5,1186087220
603,1958,4.0,953928203
391,4306,4.0,1032388273
607,3476,5.0,963079559
105,172577,5.0,1526206863
474,36276,3.5,1165539993
17,1291,4.0,1305696691
606,2948,4.0,1171755486
62,27808,4.0,1525554894
195,3510,4.0,997909460
249,26686,2.5,1365264027
323,22,3.0,1422640551
111,6188,4.5,1516141123
21,111759,4.5,1403460346
40,307,5.0,832059644
525,1246,4.5,1476476442
99,413,3.0,829828005
297,349,4.0,900872180
290,2391,4.0,974942420
313,2406,2.0,1030474514
331,6541,2.0,1537158460
105,92535,4.5,1526207715
339,48322,5.0,1460184199
599,3421,2.5,1498517966
597,1230,5.0,940361613
483,1097,3.0,1178293533
199,64614,3.5,1261363910
610,1247,5.0,1493850326
476,454,4.0,835021546
111,168248,4.0,1516141936
187,34405,2.5,1161849805
448,84152,3.0,1329590016
182,2622,3.0,1055155146
292,5400,4.0,1046391265
414,168326,5.0,1511535794
231,1240,4.0,1433089490
509,38038,3.0,1435993869
33,507,4.0,939646733
608,3148,4.5,1117409486
368,1645,3.0,975828061
337,350,5.0,860256159
219,1762,2.0,1194740509
249,70286,4.0,1346758349
474,1377,2.0,1046886462
414,32,5.0,961514667
594,2028,4.0,1109036780
200,367,3.5,1229886978
437,1204,5.0,859721463
509,103335,3.5,1436393218
207,2021,4.0,1258547871
483,6863,4.0,1215542995
174,39,4.0,848487101
83,71535,2.0,1333841976
302,589,4.0,854473232
68,56152,3.0,1233376601
182,760,4.0,1054782634
469,3006,3.0,965846308
213,53996,3.5,1316196608
247,1193,5.0,1467646503
573,3114,5.0,1186722557
599,2248,2.5,1498518221
414,2005,5.0,961594916
115,2762,3.0,957647483
414,2172,3.0,979568961
298,7323,1.5,1447518299
381,3396,1.0,1167543238
414,5673,5.0,1036431650
274,3499,3.5,1173041106
307,46578,4.0,1189457230
186,950,4.0,1031073630
425,780,3.5,1085477305
483,2701,3.0,1215895717
63,5481,2.5,1443200664
28,44204,3.0,1234571477
474,3273,4.0,975173316
24,1370,3.5,1458941866
239,34405,4.5,1221158931
288,2412,1.0,976125031
534,4728,4.5,1459787996
57,1682,4.0,972172686
74,4546,4.5,1207500425
139,96610,2.0,1453924780
18,114066,4.0,1466968153
122,74458,5.0,1461561407
318,235,3.5,1415647860
488,6807,4.5,1112382264
271,1909,2.5,1234301672
199,1897,3.0,940373078
286,593,4.0,1119561929
378,3949,3.5,1445347508
29,111759,4.0,1405816122
606,6989,3.5,1173470697
20,1097,5.0,1054038065
34,4973,4.0,1162049117
430,6377,3.5,1057518681
229,480,3.0,838143949
534,91485,4.0,1459787995
425,1320,4.0,1085490710
487,6711,3.0,1428574255
587,2239,5.0,953139907
19,1427,1.0,965712068
124,1091,3.0,1336409751
211,2947,3.5,1350912524
555,2671,4.0,978746676
274,3726,3.5,1296946956
182,3869,2.5,1055158369
222,4995,4.5,1391350753
610,59103,3.0,1479542311
411,252,3.0,835532370
411,589,3.0,835532449
143,78316,1.0,1444881335
339,5991,2.5,1460182567
307,6870,3.0,1186163196
376,5952,3.5,1364933227
608,5388,4.0,1117336806
17,590,4.5,1305696492
412,2109,3.0,939114177
318,3246,5.0,1268228949
57,915,5.0,965796333
95,1011,4.0,1043339544
425,380,2.5,1085477219
252,164179,5.0,1498283716
477,158,0.5,1200941455
608,7004,0.5,1117506252
352,93510,2.0,1493674530
232,3897,4.0,1283133001
103,616,3.5,1431968086
590,2455,3.5,1258416819
356,4979,4.0,1229139434
462,5735,1.5,1123892538
483,64614,5.0,1307314118
469,2641,4.0,965334440
166,2858,4.0,1188774585
425,161,3.5,1085477450
610,103228,4.5,1493845597
438,5025,3.0,1105654133
480,2424,2.5,1179178726
605,59501,4.0,1277176583
429,252,5.0,828124616
221,2959,5.0,1111175978
160,316,2.0,971114356
414,3261,4.0,961438642
561,34405,4.0,1491092230
414,1870,3.0,998400974
448,122904,4.0,1483989092
292,3421,4.0,1265679604
369,6874,3.5,1237082753
414,1863,2.0,961437759
80,4963,4.5,1377308707
181,62,4.0,845469756
424,112556,1.0,1457845179
68,54286,4.0,1208743372
23,2194,3.0,1107342210
599,442,2.5,1498513993
599,53125,2.5,1498528178
28,56587,3.0,1242289053
411,223,4.0,835532559
236,2490,5.0,943015701
448,143472,1.5,1459171686
414,5225,4.0,1021986402
318,51540,4.0,1347014123
263,1,4.0,940384199
490,30707,3.5,1324452639
51,54286,1.5,1230929853
514,6942,4.5,1533949005
153,6793,0.5,1525552705
597,903,3.0,940362409
610,81132,4.0,1479543226
68,80463,3.5,1305861291
474,2094,3.0,974667743
246,44191,5.0,1354124472
555,2264,3.0,978823434
534,43928,3.5,1459787996
563,60397,3.5,1441846685
9,5451,4.0,1044656836
448,70545,2.0,1309892195
91,2097,2.0,1112717157
474,2598,2.0,1046887607
603,920,4.0,954482255
121,590,4.0,847655899
380,1967,5.0,1494803843
312,5812,4.0,1043177830
261,2194,5.0,1404881579
177,33499,3.0,1435837621
590,51077,2.0,1258419091
368,3703,3.0,975828861
387,2136,2.5,1125807817
606,5943,3.0,1173047850
51,4437,5.0,1230931996
590,953,5.0,1258421308
453,4225,4.0,1005965461
462,6993,3.5,1123893774
594,7114,0.5,1108950852
47,112552,5.0,1496205226
448,74532,1.5,1306009221
356,349,3.5,1229143220
274,4519,3.0,1171829609
405,1464,4.0,1295910232
391,2918,4.0,1032389092
600,520,3.0,1237715442
34,4447,4.0,1162048991
119,105844,4.0,1448750575
198,567,1.0,1034137937
175,671,0.5,1234188159
495,6870,4.5,1458635382
599,332,1.5,1519558046
600,8949,3.5,1237857262
62,2329,4.5,1522418540
339,55247,3.5,1460185286
608,4544,2.0,1117675116
551,89745,4.0,1504925210
555,2525,1.0,978748556
572,858,5.0,945889215
3,1587,4.5,1306464003
480,3978,2.5,1179165267
610,44665,3.0,1493847392
309,1203,5.0,1086565028
235,153,3.0,841422330
448,49278,3.0,1202594209
194,315,3.5,1110316625
586,79139,4.0,1529903653
331,8529,3.5,1537158112
599,96432,3.0,1519121778
188,926,4.0,962559391
169,5945,4.0,1059428327
219,2605,2.0,1194681157
387,1907,2.5,1171934560
384,4034,4.0,994038152
480,788,2.5,1179178104
365,2918,3.5,1488332732
464,3100,5.0,1275547741
68,61132,2.5,1230497857
599,1993,0.5,1498502795
178,6380,4.0,1164355569
294,2987,3.0,966633825
182,3158,4.0,1094400787
500,1910,2.0,1005528017
599,44020,2.5,1519334055
362,90345,4.0,1532214956
448,2090,4.0,1019126736
307,5170,3.0,1186084672
313,1215,5.0,1030474727
599,3039,3.0,1519124038
414,2707,3.0,961436515
20,5313,0.5,1054147317
343,527,5.0,1202061421
202,2997,5.0,974923488
505,3476,4.0,1298780245
222,356,4.0,1391350391
564,69757,4.0,1478452323
448,71518,3.0,1328551831
317,3252,3.0,1430366468
484,780,3.0,1342295820
567,74530,0.5,1525289812
34,318,4.0,1162050357
305,175303,3.0,1518767976
307,1343,4.0,1186087570
266,3265,5.0,948587515
202,1719,4.0,974912698
195,3952,3.0,974707736
599,5136,1.5,1498505061
377,34,4.0,1340347654
482,62,5.0,1105396550
599,2472,2.0,1519336156
62,4963,4.5,1521489743
555,577,3.0,980124854
603,4380,3.0,1000194231
474,4190,4.0,1137520911
275,926,4.0,1049078323
552,3108,3.5,1112151424
39,908,3.0,974787139
318,82459,5.0,1300485319
160,2532,1.0,971114512
448,3754,1.0,1032772474
63,7361,5.0,1443200470
600,5528,3.0,1237713747
33,1399,2.0,939716472
469,2124,3.0,965425798
443,2858,4.0,1420236790
10,72407,3.0,1455356987
156,4029,4.5,1106882162
580,4239,4.0,1167792382
7,8798,4.5,1106636602
480,7983,4.0,1179161012
140,5563,3.0,1060354508
414,2563,3.0,961518135
232,48516,4.5,1182909912
580,1089,5.0,1167789893
318,4612,4.5,1416086034
239,2699,2.0,1221158786
438,2683,3.5,1105898242
380,164909,4.0,1495475873
606,2908,4.0,1175637586
603,766,4.0,963179880
144,4979,3.5,1136813105
607,1258,5.0,963079441
304,1036,4.0,891173435
509,50601,2.5,1435996098
558,1798,3.0,1035415332
603,1080,4.0,953926854
304,222,3.0,936219523
280,1247,4.0,1348434801
517,2083,2.5,1487956034
141,3751,3.0,1513130960
364,733,4.0,869443424
294,2054,3.0,966596382
477,4878,5.0,1200940609
573,53464,2.5,1186589311
227,2571,4.5,1447189517
217,2457,3.0,955940625
474,223,3.5,1089386951
448,1837,3.0,1019132194
601,48780,4.5,1521467750
199,2692,5.0,995165528
603,1437,5.0,963179396
553,5513,5.0,1219561152
411,227,3.0,835532644
474,236,2.5,1089387372
414,1104,4.0,961517073
606,6182,3.0,1182353086
474,7147,3.0,1084279154
204,70286,4.0,1327183807
414,6078,2.0,1053624341
453,1616,3.0,972622125
346,4865,3.0,1094646878
448,53464,1.5,1200155399
599,4014,2.5,1498518686
608,410,2.5,1117504365
156,1689,3.0,939853546
600,588,3.5,1237709466
4,4252,3.0,1007569465
414,30810,4.0,1109612371
487,94959,2.5,1428574636
45,4502,1.0,1034344018
610,83134,4.0,1479542929
537,48516,4.5,1424142662
373,551,5.0,846830190
455,356,5.0,836436083
448,2521,3.0,1019139712
102,432,3.0,835876239
605,4366,3.0,1277097020
140,34048,3.0,1166645504
292,45672,2.0,1169929390
111,4448,3.0,1516141239
51,1093,5.0,1230928832
594,2808,5.0,1108975510
380,68954,5.0,1493420232
489,1088,4.5,1332775009
428,1148,3.0,1111487517
128,1617,3.0,899032461
495,173,0.5,1458636484
274,2268,2.5,1171943602
140,7155,3.0,1117730641
564,2273,3.0,1478453618
126,296,1.0,845925577
